1693,182,1461
1694,167,1300
1695,167,1484
1696,180,1407
1697,179,1367
1698,181,1296
1699,183,1629
1700,181,1277
1701,178,1283
1702,203,1403
1703,165,1325
1704,249,1319
1705,182,1309
1706,177,1328
1707,175,1492
1708,178,1444
1709,178,1328
1710,170,1280
1711,209,1393
1712,180,1320
1713,173,1403
1714,179,1559
1715,180,1263
1716,177,1202
1717,191,1370
1718,188,1487
1719,171,1469
1720,180,1320
1721,174,1343
1722,184,1466
1723,181,1598
1724,280,1763
1725,283,1826
1726,302,1920
1727,291,1535
1728,179,1633
1729,176,1364
1730,174,1491
1731,181,1349
1732,179,1406
1733,179,1277
1734,191,1493
1735,167,1362
1736,173,1710
1737,174,1319
1738,172,1382
1739,175,1217
1740,175,1395
1741,172,1356
1742,166,1483
1743,177,1429
1744,171,1425
1745,178,1407
1746,298,1393
1747,175,1415
1748,174,1437
1749,176,1384
1750,166,1437
1751,165,1370
1752,172,1487
1753,177,1263
1754,175,1352
1755,177,1422
1756,174,1264
1757,179,1347
1758,171,1272
1759,169,1360
1760,173,1329
1761,172,1304
1762,175,1438
1763,175,1457
1764,174,1408
1765,176,1261
1766,165,1451
1767,166,1367
1768,174,1428
1769,179,1479
1770,179,1381
1771,174,1362
1772,171,1367
1773,175,1441
1774,184,1326
1775,164,1528
1776,198,1682
1777,173,1292
1778,176,1248
1779,172,1235
1780,178,1478
1781,172,1655
1782,172,1485
1783,167,1643
1784,174,1412
1785,173,1402
1786,175,1459
1787,175,1410
1788,179,1488
1789,175,1311
1790,254,1730
1791,256,1700
1792,177,1464
1793,173,1733
1794,250,1793
1795,276,1803
1796,299,1541
1797,291,1803
1798,324,1803
1799,292,1653
1800,185,1429
1801,208,1435
1802,248,1309
1803,175,1502
1804,180,1147
1805,176,1290
1806,174,1328
1807,172,1504
1808,182,1579
1809,183,1650
1810,212,1671
1811,180,1457
1812,175,1384
1813,181,1456
1814,174,1534
1815,167,1314
1816,175,1465
1817,178,1351
1818,175,1397
1819,177,1403
1820,180,1332
1821,173,1264
1822,170,1352
1823,171,1462
1824,178,1380
1825,177,1461
1826,175,1349
1827,177,1469
1828,177,1499
1829,178,1489
1830,169,1437
1831,172,1308
1832,181,1307
1833,175,1395
1834,179,1607
1835,178,1565
1836,179,1453
1837,176,1390
1838,185,1538
1839,171,1320
1840,215,1353
1841,177,1438
1842,179,1501
1843,178,1414
1844,177,1439
1845,179,1460
1846,174,1433
1847,171,1373
1848,178,1685
1849,176,1457
1850,250,1474
1851,177,1360
1852,178,1458
1853,202,1405
1854,169,1387
1855,172,1439
1856,176,1427
1857,178,1362
1858,177,1330
1859,179,1530
1860,177,1610
1861,178,1543
1862,171,1452
1863,174,1444
1864,176,1583
1865,179,1280
1866,178,1516
1867,178,1424
1868,176,1482
1869,180,1665
1870,177,1412
1871,171,1536
1872,183,1401
1873,181,1716
1874,181,1495
1875,175,1544
1876,178,1325
1877,176,1364
1878,169,1437
1879,167,1607
1880,178,1573
1881,176,1471
1882,179,1489
1883,179,1440
1884,191,1487
1885,181,1500
1886,169,1591
1887,171,1467
1888,176,1561
1889,175,1683
1890,174,1292
1891,178,1388
1892,177,1525
1893,177,1437
1894,171,1724
1895,170,1554
1896,177,1340
1897,175,1332
1898,179,1622
1899,195,1456
1900,175,1564
1901,178,1749
1902,170,1444
1903,169,1484
1904,182,1343
1905,180,1497
1906,183,1622
1907,192,1611
1908,177,1279
1909,183,1478
1910,169,1446
1911,171,1554
1912,185,1544
1913,180,1600
1914,200,1519
1915,180,1518
1916,220,1454
1917,177,1646
1918,171,1507
1919,171,1611
1920,178,1607
1921,178,1587
1922,180,1524
1923,175,1478
1924,176,1559
1925,177,1535
1926,172,1492
1927,176,1585
1928,180,1588
1929,180,1481
1930,177,1490
1931,179,1636
1932,176,1586
1933,182,1691
